domain,privacy_link,hash,init_language,valid_language,text_content
www.ipros.jp,https://www.ipros.jp/privacy/#article2_privacy_cn,352774156131d13cb3ba2560467bee58df31b2043b456ae13fa5d773f252d28d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article10_privacy_cn,560d316636396495bb1f09ac694dff046bd4267f3b76fd005f0c8900a788efd4,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article5_privacy_jp,6cd8e32ba8bf9bc1e2c3b67476156a41647e5fd1aa2acaa690ff762aa084f590,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article15_privacy_jp,e328cd0a777d98cd6a81e924f6994eb02ed2de8f3e55dcc6758b006fb6259694,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article4_utilization,75ee5aab92a6a30c7ba6f6ebee17da0a3e14b136e86668cee5a240f28a80bc67,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article7_utilization,39b56c41cea4770ebec42b9f090e1eb5434bf46c0b6c6383b0c672295034fbf3,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article10_privacy_jp,d38c7bdead51d7fe831ac31f402bc4683b0aa952c78fcf21794bf1b9563facf4,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article15_privacy_cn,2f4c8aa15815b659862629909eee5317e85a76be0d47da681c4ede669713de5e,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article8_utilization,66055c729a308bc47e1f8d4f41b734b857d83924ba1310ef9ad872a4bf6f3771,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article8_privacy_cn,7674d1cfaeb06baf6f58d135d15dac9f8a3dfa6ba07f79d3841781dbdcc1cc1d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article14_utilization,187731caf2c8ef2937105851a8152d4ec7d961463504a1764b23f27aa8b884fe,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article4_privacy_jp,b87c0e9647d58463cbcc5864d50d8c4adadf10a6ad95b8bbc42d00dbb74f02a6,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#external_transission_of_info,8d61b4615cb028247c1417ab350da471194b968bacff188e0e252d0a603c315d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article8_privacy_jp,5dd1dffd02ba9da93b6f1c5cc4a2ba65a304651479dee7d05be744924754ef16,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article17_privacy_cn,af39235a1edaff34adf66e1ada23d1a12f680ad91b3c093b58811b5417708b1e,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#additional_clause_privacy_cn,b044e646803eb85a0b8cd3e1bb5714f25575c0f0c36efc6ea587c9375ca1ae30,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#service_list_utilization,fd4f9181b804877b1553c41ce11b973a2a8ba00275aa7ff4ab9e9c320a80f133,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article4_BtoB,72416342cb6e62b36a3431135e9ecaf2438842b2ed18f4dae15cc7309a7ee947,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article7_privacy_jp,4b33b839ac851eae69f2743e04e64a6a10f39eb9df7f562dd00c9d4cdc6feeb4,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article6_utilization,00699e302f7f0067cbbcf4e23d121c67308e41b07d0ee12de30043db9cb3ecc7,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article3_BtoB,99821b643bb38d832f5e5e3660f99289a81fad600c488ac1cde06d1065497980,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article2_BtoB,875928f9469b7beba58d1e9659c91bb73ec24c5f0ffad20d7c34a1b23d543ddf,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article6_privacy_jp,9d6028a350a044d230beedc5570fb3f213b78b3957af33bbb20a190b9b06de2c,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article3_member,d4378f7fd843c9bca632d708405c950ba024cd4b4f6943c0a179dd74cf3b50bb,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article7_BtoB,64767f983febdafc766056e5cc198abc70d28a759fd8c616389f2bde9e9d982b,Japan,ja,
www.ipros.jp,https://www.ipros.jp/pdf/privacypolicy.pdf,fa62694939fd1cd1dab795e0fd5974a2f9cbf2e64ed8c183040ab7e6660bfe37,Japan,bn,
www.ipros.jp,https://www.ipros.jp/legal/#article2_utilization,cc72c1e9db190609c3ea6783b0a6143d679b477ab32520229a460e7c4ef5573d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#page-return-top,80ba0097280ddf11f554eaa4475dd6101fbee18d1370f9ebcf022fdf266ffcb3,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#revision_privacy_cn,78269fe6fa11bd4c0637fe6039c1eae27a78cea4e4deedd9d12504043174adf5,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article9_BtoB,f3be0ac615287e9f47778696a7147b636fc353e25f89a716e495e8917b55f389,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article12_utilization,4c3c46125dcb558bb75beec7bb6e08f499e807f5a5ba57de898c3d7bff1e2be4,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article9_privacy_cn,514fbdb6fb6a516ca10cbff7b67c292487c73daa8f57ea58b1e5bf5b81124e2f,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#page-return-top,86fd085bd2eb4b17efa7d8baedc7c34b3395f7b6fa265c5dc5c9cf180cca940c,Japan,ja,
www.joint-space.co.jp,https://www.joint-space.co.jp/p/about/privacy-policy,fa1c8b001400f4153ac226708b348ef2b0eca039c0897f2d92388a986ebb858d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article1_utilization,7ce144e927893a6bd6a9c6555d1463dc09f084096d5b431ba88cd9f4832093e8,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article1_member,bb48c42965b0fdea99dfc8e116490d6b6d430af95184cb43ff710d9e10410620,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article11_BtoB,93ff0ac5ba8f5d49a365ddef8179585dec091ab175d806274fc1b64126c4a51a,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article4_privacy_cn,dde84989921c51bbe1c51b150ab75b7f78be06e832975cd6cd061fe4c83bfe2f,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article14_privacy_jp,c6c142890a8926589692eb508801a9495ee88b6234c406ea21060d0c1f7614d8,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/,1026b464ff212e3062fa72f5264013a199de66a7fc9f5eef95d698bd2e5544ac,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#additional_clause_member,ae9249437acaab5c61fc2e08753415d49ec76600b55c978494ccad9f7d861393,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article10_utilization,4c5fccbafba5a32f8fa508438f5fbacb0b6ec723438d1f571d62f25faa118996,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article12_privacy_jp,65843fb3f20f71c50fef9230dcfa346a00e4fe63bc033c32d8c0bb8de4383631,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article5_member,793343c2fe7fb70cd7ef1f0ac118051675dfd9aaa04aa490c5066370f45e8c61,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article5_utilization,4cb37a7bbbc1457b3f0341d3b228d6569575920a89815fd60c07734c1acb977a,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article9_member,f6b0bd076528e09d4ea9c1c09924a745d9de70304a1d89ab0c8163fc3c2802a3,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article_member,b1149f14f527ac023bca841d3b2e56820d0a14492c205c3d841ae42bc7282366,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article2_member,545976245b15cc4a4dd452867a4d9383ff30c991b681d0b2aa38dd55fdc971dc,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#revision_member,30c490db0f27f71a309edb683295bb14af4490e53ded301394d793aecfe4f577,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article7_member,8cd056a7b9c52295ef3280385a4876b72551b9533ad5ff1f38c12d9f007765a0,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article1_BtoB,2931da42f8f74e25136f9a315d13ca77d8409184b2d94f560afa36357212efb0,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article12_privacy_cn,03b9c3dd3cf33991ab3f80ebbbf6f85af1a79605db0fdd97e603a2d03d47f459,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article6_BtoB,2ea8b99a27418a7037a40c3b11718f56763a0a0a31c02ae51736513d8548d9b8,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#additional_clause_BtoB,eca90173f5437ce2d1f22103c4cb5e28c619a0a006ce7a4258453e9696c9920c,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article_utilization,57aa324e8ba3d8520a7c63b9edef76c0478237b6d7badd96072fa00f32f31c65,Japan,ja,
care-mane.com,https://care-mane.com/policy,bb19e7e86284141796e379e2b7ad72a1e6606e04ddf098997619e1a159beb719,Japan,,
www.ipros.jp,https://www.ipros.jp/legal/#additional_clause_utilization,e2cd103e9d88cb6b6b95af9dad4644e23b267b54a4054ad3d4115854c9b2ef70,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article6_member,2a1a61d73505debb75dc87b82b2bfddc0cbd97c14d728839c86bbf1d73fc4c6d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article11_privacy_cn,b764fc0e14590430e7bdf8946ee30cfb2a67ca5b606a8782c49c499273a5517b,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article11_privacy_jp,6594f2cea6089cd8c1306aa3ca5885fe4c8b9992a5f2e1b8bed919ccb8fce5e7,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article5_privacy_cn,f788a61b25f6c2e20f7b441cb3aea4397592a3e69d5d29a43e9182441e97b654,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article16_privacy_cn,1c3af06a01ad77af5c058e78a2dcdc10170e48ca745410df7a56478eef3545ff,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article1_privacy_cn,6ab21753332f980b600956c8592e8d6903f21006fad449ffec9e856c3069d200,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#revision_BtoB,8aeabfc2953d164b1fbab737490f915b56f7e2f6eb4db4d95aae8b8fd1eed4d9,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#privacy_for_china,f17750d8064ed0b2abb1327cfc415690bd6dc13efa80ac074f96b14965714e3d,Japan,ja,
care-mane.com,https://care-mane.com/questions/categories/social-security,c91ded4c456022505ad387b038fca0eae7bcb4499265976c5b25139bbe4c0901,Japan,,
www.ipros.jp,https://www.ipros.jp/legal/#article8_BtoB,95b840554842d77265589f3b2df0e451a61767ba2d7261959d55135b7fa53946,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article9_utilization,83d16bf0e04e675215a5d3c9a75e46b277a42f63dadad8d5e708d882a3fd85be,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article13_utilization,b9ca14ef4b22af150aa15c8d665b9ef2df24d42c326505a11072b9aeef1c758b,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article11_utilization,78ffd69f6a1a529a2255af9077e86ac5432a4aad795bdc4f684bd5d9ef9eff38,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/,65598f479088f121e795c9e38584660744131bc0fd7240ab895f78db4358080f,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article16_privacy_jp,19726e09cb5be44b61f003b605e60f600293fb10d4f740a1746fac5af44a9336,Japan,ja,
www.ipros.jp,https://www.ipros.jp/privacy/#article6_privacy_cn,003dc3bb52d003d92fbd6881ccf47b63a4e7c3ce5fea93e66ec77925ed63865d,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article10_BtoB,8ff85b58a114c451335c34f46cdb84d95c0e22addfb39edfbde4fa894569e744,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article3_utilization,9a0618848e1cec946b5685d3289b90651e639c2f751a7a608a09fa3ebd3ca75e,Japan,ja,
www.joint-space.co.jp,https://www.joint-space.co.jp/p/about/member-agreement,cebebb45593e8dcceecd9b3b37bf34e3432ccfe879824d179c52668ac95bd9c0,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article_BtoB,6407623b7b94cbdcc98eac3c8b144e4cf84963d590e8840be51ea2dad2fb09ca,Japan,ja,
www.ipros.jp,https://www.ipros.jp/legal/#article5_BtoB,c5b58f3e899d312492bddae6b712c0105c769db4e8592ee59b49e0d103224e3e,Japan,ja,
www.jetboy.jp,https://www.jetboy.jp/basic_agreement,ecd7ee122c0d5c4c424925bd6b0bd12aa7adb869ad32040b2f50cdef4098f8e5,Japan,ja,
www.jetboy.jp,https://www.jetboy.jp/service_agreement,0079f3293fb8328159a429fb53e891608b18b6d057d28e01d149092dd75daa15,Japan,ja,
anrakutei.jp,https://anrakutei.jp/privacy/,9272fa1e0625f173f9c4f7138476b1db7fd35108a05d805912b9afba42c5ff20,Japan,ja,
mj-news.net,https://mj-news.net/privacy,adf07e4e3651886a1612eb17d758e44c8672e6520d74868e47a0fc36be9af941,Japan,ja,
ninemonsters.com,https://ninemonsters.com/privacy-policy,b0ee3ad776941e20edbb1505777bef17ca1ecb7e08e13811a6d2020903a97949,Japan,ja,
jetboy.jp,https://jetboy.jp/basic_agreement,b264f49b382302158fe9da437337f5195ad89c477c83bfed369e22fe9d26de81,Japan,ja,
haisha-yoyaku.jp,https://haisha-yoyaku.jp/privacy_protection.html,4e0abc5bece29a8a11f4ad6d93d1e0025d1ee7513487502559a230794e4db337,Japan,ja,
haisha-yoyaku.jp,https://haisha-yoyaku.jp/privacy.html,df7d5724730be7bdd1d9d9f849ff332ca6d20e15b764eecf5836997f9c6ffc69,Japan,ja,
jetboy.jp,https://jetboy.jp/service_agreement,c03459bf56bf9db83f5c8b685107481fddf4eef7c5961c9fd44a5339afcbbbdd,Japan,ja,
haisha-yoyaku.jp,https://haisha-yoyaku.jp/socialpolicy/,6ec8b6d727080ed86412ae6dc720f73e64bc60f1de3fa4ac461df5037011ceba,Japan,ja,
videomarket.jp,https://videomarket.jp/menu/policies/privacy,8a9f927a30c7ffb675b68abcbd98d976204b23a580bc8dec2bdf7151206c3c34,Japan,ja,
nekobu.net,https://nekobu.net/policy,4eb8c6ddaca5145eddb931cb5fcdaccd1da62b19110240b1b943cdb0e109be5e,Japan,ja,
capcom-capkujionline.com,https://capcom-capkujionline.com/privacy/,38f07df8c431a69c7715e182d0f488c3fa889fc6464801aed4e7458de75ce1b3,Japan,ja,
fants.jp,https://fants.jp/privacy,382c02ca04762eb8442e2bf540bcd9afe95af4771c6980accc3df060256729a8,Japan,ja,
tcb-beauty.net,https://tcb-beauty.net/main/privacypolicy,252d9a6b8cdb5d4ee9ed6f47db8c86275858696f5329090c4b7986ef1495b37e,Japan,ja,
fants.jp,https://fants.jp/legal,1c35168647d0c31be049f320eb4563ed01b7593c61cca101fd450542b68505ce,Japan,ja,
fants.jp,https://fants.jp/platform_policy,7e5b3fd02638f1efabc8b4f7c6c4678538f7aca6e91ed2762ad9d372c3ecc02d,Japan,ja,
capcom-capkujionline.com,https://capcom-capkujionline.com/privacy/#wrapper,8d48c9bbf1a6c03946d94f50e0d8bedd94047ea1268539f8511e0445e4ce9ee3,Japan,ja,
entrevida.com,https://entrevida.com/policies/privacy-policy,15e240fa1be30d53d9572fc2050d47d8c5816c67704a4337874c7ff68d7bc7ee,Japan,ja,
osaka-ohsho.com,https://osaka-ohsho.com/privacy/,67c4ebd4fd78021996cb0dc3b3cf7ebd13f8797c1da9f97a100445fb3a323a23,Japan,ja,
entrevida.com,https://entrevida.com/policies/legal-notice,99185a902fff0cc8671210da06c4a3e754677e93f66f6a2e9f8930d08586c9bc,Japan,ja,
osaka-ohsho.com,https://osaka-ohsho.com/privacy/socialmedia.html,5db788cc99c7243cba8403ac9e01cd528dcdaa5686a2d83eee8688f705a06edb,Japan,ja,
esse-online.jp,https://esse-online.jp/list/info/cookie_policy?cx_clicks_korekara_footer=cookie_policy,3ac781f6acecd01facea61c51fd82258f943358ffbefe7e4fe69c94a6f52db74,Japan,ja,
aeonbody.com,https://aeonbody.com/p/about/privacy-policy,7cc313e516b912df4af2dc245132d79f7c75703ca2b93f149a131aab290d0bb2,Japan,ja,
esse-online.jp,https://esse-online.jp/list/info/cookie_policy?cx_clicks_footer=cookie_policy,c0a33bdfe24c4ddba92a35bdad9d6d5877bd5206048da4d9a7df2bd050e48c50,Japan,ja,
emmafrancis.jp,https://emmafrancis.jp/contents/terms?fromRegister#privacy_content,342ba3d21bb52065cff578ebe58dacab5f169c19c716417a5c47a61a8811036a,Japan,ja,
emmafrancis.jp,https://emmafrancis.jp/contents/terms#privacy_content,e2e3885ef0abb740caf804b640a1bcd73bba652f5aaaa9f80f2d9e048eefcb1f,Japan,ja,
gift-kodawariya.com,https://gift-kodawariya.com/p/about/privacy-policy,c7bbd629d8ac84e8568d868b48550991d4845a5216c85906ab9ca417f4e53496,Japan,ja,
egg.5ch.net,https://egg.5ch.net/trafficpolicy/,79ad24e58daa0cb1f863a692c09743e09d8fd6ff690f6d1cb5733c4a39b0bb3a,Japan,ja,
help.unext.jp,https://help.unext.jp/legal/terms,d8cdc7cd6bceb9039f50d1d3a73f2926dbe2c52d22c45fe1b484a2197e3687c3,Japan,ja,
pocha3.com,https://pocha3.com/?m=pc&a=page_o_sns_privacy,b1103a084f2508894a6315526c03652977f1ce26ce0f79eb656066af8d724839,Japan,ja,
551horai.co.jp,https://551horai.co.jp/privacy/,9b24791ae809af98aded553de90fb6a8b251812890d407296d9b3b665a9da0a3,Japan,ja,
kisste.jp,https://kisste.jp/p/about/privacy-policy,d5a73be56a8abdbff7aa714f8014a6b86e6c62a577b9ec68ee6105db0f0dfb74,Japan,ja,
kisste.jp,https://kisste.jp/p/about/return-policy,4e823da13387ab5dd1774d4db98fc60adf3256f100bd431fd4b86388d29983a8,Japan,ja,
uminohi.jp,https://uminohi.jp/privacy/,5833013cc5aa655f276dc46111fdc715f0469f317712964c9ebc390539572b5e,Japan,ja,
taiwanlove.jp,https://taiwanlove.jp/policies/privacy-policy,2b134fac053a02f3a78899354933122e0e09ac594417f73bdc877bbda82612b6,Japan,ja,
taiwanlove.jp,https://taiwanlove.jp/policies/legal-notice,e8765cfc2129e76d0e5fc539b0353901d3f24193c7d53f3f9435bd3eaf0a4b79,Japan,ja,
taiwanlove.jp,https://taiwanlove.jp/policies/refund-policy,756826b38e2f83e9e696ee7e3fb078308df001e49a09ebe9e8a385d21d7d04a1,Japan,ja,
hanappeblog.com,https://hanappeblog.com/privacy/,d8667bc927bc96f1c43a39d9f636f81f077b617e64384837927ccd942d5c875c,Japan,ja,
newyear-nenga.com,https://newyear-nenga.com/policy,d27338682e481d557af6dbbda242bce017e54bbd7a98c125d0e03bd8126b41f3,Japan,ja,
newyear-nenga.com,https://newyear-nenga.com/privacy,feb972505db368e0ac592ab7643e0348cc3cb9c2c396358559661c9a27091c32,Japan,ja,
newyear-nenga.com,https://newyear-nenga.com/policy/,a3a8c7e4be4b84cae987d1d1d68dd06e304536fa9f40f905de15500e5be37be1,Japan,ja,
ellalook.com,https://ellalook.com/policies/privacy-policy.html,bb42f22420bcb8bda6f204e7de8b7c7083d29e6a5b38bc8f061141b9c8a47314,Japan,,
newyear-nenga.com,https://newyear-nenga.com/privacy#wrapper,bfe2b748a3e0042e89eb5add4b21adc8eb75e31e953e4dd2fe3c75471d288780,Japan,ja,
ellalook.com,https://ellalook.com/policies/return-policy.html,386c864e9df10b9058e540ef19dc765d21e5b6d844944137747a2cb853434f1b,Japan,,
newyear-nenga.com,https://newyear-nenga.com/privacy-policy,86cf3ef3b449450df6e134c0e80ac36e26f730d58fbfcf330fe1ab9bb525d17e,Japan,ja,
jfn.co.jp,https://jfn.co.jp/privacy-policy/,c141eec4c21e9128b2d7c36f2f4c481563a1e2e5e4a357b832dcbf5cd8493dc0,Japan,ja,
okayama-pref.dataeye.jp,https://okayama-pref.dataeye.jp/pages/privacy,afbb88fc6138486fb1503f33d6867063f6db30c39107c6913975c5d2243853eb,Japan,,
locondo.jp,https://locondo.jp/shop/contents/privacy,0604ad08c6272bc865c58070051960ddfd5c300f184d37f29e8a60de92546d4e,Japan,ja,
locondo.jp,https://locondo.jp/shop/contents/legal,52beea0d185604a555d6e919b0c928a4f7ce6e4dead117fe57b95d2aeaaa80fb,Japan,ja,
file.chosunonline.com,https://file.chosunonline.com/site/re/index_news_page_privacy.html,00ba69d6fe2cd08ff3be50d5a6f0199b11f25cfec01a0d802c73a86801aa74e0,Japan,ja,
img.vorkers.com,https://img.vorkers.com/static/openwork-recruiting-security-whitepaper.pdf?20240409142855,4bf25cab0f570a193070b9e251977bc29fa00a13848cf3da1b09f1ca83c1abf2,Japan,bn,
file.chosunonline.com,https://file.chosunonline.com/site/re/index_news_page_agreement.html,f73228d2eb7a92e2ca967f8a824b3ec74baab6b9249e6046319e3d977487717c,Japan,ja,
www.lilysilk.jp,https://www.lilysilk.jp/jp/privacy-policy,f1cf13825dbecf15de88a2b16d87de904eb30e1b76eac4c4f405330dd01f5f96,Japan,ja,
newyear-nenga.com,https://newyear-nenga.com/privacy/,b2739f641b06c9b3bab875f9b0ce48c5c7a35ebe701a6a4bd34388b5cced4886,Japan,ja,
www.lilysilk.jp,https://www.lilysilk.jp/jp/privacy-policy?cs=footer&cn=20210115privacy1,2a90d60ffa357167ac2ec260fba6423872b7f401168c07b7f00ceaeafde85cb7,Japan,ja,
www.lilysilk.jp,https://www.lilysilk.jp/jp/privacy-policy?cs=footer&cn=20210115privacy2,16063d07ef721283062ea7a252fd4be962b15996a181b42fb9f71b42e29e7299,Japan,ja,
newyear-nenga.com,https://newyear-nenga.com/policy#wrapper,2e6a9c6a61b5825694a0507b9810dd04d7ff341e7e88c59be70f25e57fb469c4,Japan,ja,
dondora.online,https://dondora.online/privacy/,e6f6f533f0be30cd46213635289986b877c5f819b54151850087f0f80d46e427,Japan,,
vorkers.com,https://vorkers.com/policy.php,d6b29cfe28054c20c9fdbdc75547661c844acd609e3d2e35a15182b2152572b5,Japan,,
vorkers.com,https://vorkers.com/privacy.php,2e919b2e8f22e6349bd23fbf514f94111b68b75ad8655f8494f51590c7f1c287,Japan,,
gsmall.jp,https://gsmall.jp/lp/privacy/,71de773dd880914e413fe69d73ad40f93e626edae76ee1c9daa1bba28ff7b0a5,Japan,ja,
qtmedia.co.jp,https://qtmedia.co.jp/privacy/,0f69e5aa9df14e9e374c25208d2a7f41f85f1f4d066f639c7b08c9bc82bd8348,Japan,ja,
atexdirect.jp,https://atexdirect.jp/pages/security,c70c1f27d6e501449e8cb1e50b36926f994834615e8e0f76428795a0d6c8e480,Japan,ja,
atexdirect.jp,https://atexdirect.jp/pages/socialmediapolicy,eb9e1066861ec872acd7fff87c226ab51eb3adeb8e3284a315533a2ae3683431,Japan,ja,
atexdirect.jp,https://atexdirect.jp/pages/privacy-policy,774410e14c92e716bba604ee84ea30442f7784305b72d165f0958da68885993d,Japan,ja,
belties.shop,https://belties.shop/policies/shipping-policy,62c658d073737df29365ffb5cbd522602445d2d6003f099a81a8f6f27303ae41,Japan,ja,
hana-mail.jp,https://hana-mail.jp/privacy.html,b58f8ecaf526366026dd8b8774d487effd85af57d64c463fdcfc0c271540e8e1,Japan,ja,
qtmedia.co.jp,https://qtmedia.co.jp/services/#security,f3058b5ddf982e50741e7212057d5c1899a588939e53cebeea4c9bd5c258f8e5,Japan,ja,
www.lilysilk.jp,https://www.lilysilk.jp/jp/privacy-policy?cs=footer&cn=20210115privacy,243200f0ff45024eb831c0d7107764f42665e47e48673a6241131731bc3614fa,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/seaj/,39594e5727cef965addb1d5aef2337204b454aeb975d756bd4ffe8a69253f5e9,Japan,ja,
gsx.co.jp,https://gsx.co.jp/securityknowledge/report/,8b2f53ae1f519ccd22fe307e3be2c45f02526f30a2973f768e6a4bf284797b1d,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/securitySES.html,673242778e67f73d1a3d28bd3f23a27e98a8e75e9ed266da4c52bef6c82e3654,Japan,ja,
token-tado.co.jp,https://token-tado.co.jp/golf/privacy/index02.shtml,9551c31d679e6701289b8599f685467af80fc851e76235011046ab943ab20a70,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/findrisk/iotsecurity.html,6f071b6dbca0c05b235cd629ffa811be456aff4f6c8245c88f67ebac1e005207,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/csirt.html,ef383276facf5c30c5dffa478a38e0391552854af77e73384b8c3df91183c0e7,Japan,ja,
belties.shop,https://belties.shop/policies/refund-policy,231e66d357b93fc8797524faca90d9da2bccbf9c398c24632b2b53fa3c65d139,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/itsupport.html,58e5170dc3ff7cd842098ad738eaa88d53b8376066def9cd8f16f1a820439ea5,Japan,ja,
belties.shop,https://belties.shop/policies/privacy-policy,dbb893f1452de901153a5ec898628149a625644a4e260fea6e67e0e6c1d14a53,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/iso27001certificationsupport.html,d3ccdb5e88d95fe3eac1eba2a7dbe2b08517ac38ec8af825973694056d1ae69c,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/securist,3c0c6c455965fe76c6593a277d798b72bdaa0ef71d6d135c2e5a1a52523be68c,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/,6f7bc667a129e0c519b61f0ace656d704c983b93b6badd060f2265f206f1e73b,Japan,ja,
gsx.co.jp,https://gsx.co.jp/securityknowledge/document/,498d247d1e02e826534bb99b664bfcf23d96d314f513cab181403913e7ed845f,Japan,ja,
300books.jp,https://300books.jp/privacy-policy/,53ab08878a4d4103c4c2ba2b86fa7debe5453c5d9b9d0f96acd77c43dc0f5b0e,Japan,ja,
gsx.co.jp,https://gsx.co.jp/securityknowledge/,5be563ee7d848f4293055fbf2f0ec41617ea8c555941120d769a0125ed8b941a,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/it-bcp.html,b965a7c1e9932ddce52955e64f2c7e9ce34aa81de44a1a4a2561d7b283b75751,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/trapmail.html,eeb87b1c2edae4ad0cad92cfd1230c48340d7537a28aa27e8b6c06a36200b275,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/securitymanner.html,1132860f89515f81466a916c5fe2af8454f22cf94f813ada92af07f94f6fd833,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/,2e0b625d45bd22dd86fcd494851f5a597966aebe5fa3650de5d2b433cf0e9fac,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/cybersecurityorganization/incident.html,32d289b88238efc153b0feb90c5b0e052a450400f88511c715ceb5f9617cc95f,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/microhardening.html,958b0f1995b1eaa8c1a1baf3537eced3018e849207d5e02a6c604d7f79091c9e,Japan,ja,
gsx.co.jp,https://gsx.co.jp/services/securitylearning/cissp.html,c03e47a44f0c8af1e4199bb95e3d0742047962cda0e9635d10b4de9fdd82b4d6,Japan,ja,
