Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
規範,規範,キハン,規範,名詞,普通名詞,一般,*,*,*,False,*,*,1
社会秩序,社会秩序,シャカイチツジョ,社会秩序,名詞,固有名詞,一般,*,*,*,False,社会-秩序,社会-秩序,1
遵守,順守,ジュンシュ,遵守,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
適切,適切,テキセツ,適切,形状詞,一般,*,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
努め,努める,ツトメ,努める,動詞,一般,*,*,下一段-マ行,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
取得,取得,シュトク,取得,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
事業活動,事業活動,ジギョウカツドウ,事業活動,名詞,普通名詞,一般,*,*,*,False,事業-活動,事業-活動,1
範囲,範囲,ハンイ,範囲,名詞,普通名詞,一般,*,*,*,False,*,*,1
内,内,ナイ,内,接尾辞,名詞的,一般,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
利用目的,利用目的,リヨウモクテキ,利用目的,名詞,普通名詞,一般,*,*,*,False,利用-目的,利用-目的,1
特定,特定,トクテイ,特定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
その,其の,ソノ,その,連体詞,*,*,*,*,*,False,*,*,1
目的,目的,モクテキ,目的,名詞,普通名詞,一般,*,*,*,False,*,*,1
達成,達成,タッセイ,達成,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
ため,為,タメ,ため,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
必要,必要,ヒツヨウ,必要,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
限度,限度,ゲンド,限度,名詞,普通名詞,一般,*,*,*,False,*,*,1
公正,公正,コウセイ,公正,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
かつ,且つ,カツ,かつ,接続詞,*,*,*,*,*,False,*,*,1
適正,適正,テキセイ,適正,形状詞,一般,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
取得,取得,シュトク,取得,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
行い,行う,オコナイ,行う,動詞,一般,*,*,五段-ワア行,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
また,又,マタ,また,接続詞,*,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
取得,取得,シュトク,取得,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
目的,目的,モクテキ,目的,名詞,普通名詞,一般,*,*,*,False,*,*,1
外,外,ガイ,外,接尾辞,名詞的,一般,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,未然形-一般,False,*,*,1
適切,適切,テキセツ,適切,形状詞,一般,*,*,*,*,False,*,*,1
措置,措置,ソチ,措置,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
講じ,講じる,コウジ,講ずる,動詞,一般,*,*,サ行変格,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
適切,適切,テキセツ,適切,形状詞,一般,*,*,*,*,False,*,*,1
管理,管理,カンリ,管理,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
取り扱う,取り扱う,トリアツカウ,取り扱う,動詞,一般,*,*,五段-ワア行,連体形-一般,False,*,取り-扱う,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
つい,つく,ツイ,つく,動詞,一般,*,*,五段-カ行,連用形-イ音便,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
不正アクセス,不正アクセス,フセイアクセス,不正アクセス,名詞,普通名詞,一般,*,*,*,False,不正-アクセス,不正-アクセス,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
紛失,紛失,フンシツ,紛失,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
破壊,破壊,ハカイ,破壊,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
改ざん,改竄,カイザン,改ざん,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
漏えい,漏洩,ロウエイ,漏えい,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
危険,危険,キケン,危険,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
十分,十分,ジュウブン,十分,形状詞,一般,*,*,*,*,False,*,*,1
認識,認識,ニンシキ,認識,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
適正,適正,テキセイ,適正,形状詞,一般,*,*,*,*,False,*,*,1
安全対策,安全対策,アンゼンタイサク,安全対策,名詞,普通名詞,一般,*,*,*,False,安全-対策,安全-対策,1
実施,実施,ジッシ,実施,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,終止形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
問題,問題,モンダイ,問題,名詞,普通名詞,一般,*,*,*,False,*,*,1
発生,発生,ハッセイ,発生,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
適切,適切,テキセツ,適切,形状詞,一般,*,*,*,*,False,*,*,1
是正措置,是正措置,ゼセイソチ,是正措置,名詞,固有名詞,一般,*,*,*,False,是正-措置,是正-措置,1
講じ,講じる,コウジ,講ずる,動詞,一般,*,*,サ行変格,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
継続的,継続的,ケイゾクテキ,継続的,名詞,普通名詞,形状詞可能,*,*,*,False,*,継続-的,1
改善,改善,カイゼン,改善,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
個人情報保護,個人情報保護,コジンジョウホウホゴ,個人情報保護,名詞,普通名詞,一般,*,*,*,False,個人-情報-保護,個人-情報-保護,1
関する,関する,カンスル,関する,動詞,一般,*,*,サ行変格,連体形-一般,False,*,*,1
管理,管理,カンリ,管理,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
規定,規定,キテイ,規定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
管理,管理,カンリ,管理,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
体制,体制,タイセイ,体制,名詞,普通名詞,一般,*,*,*,False,*,*,1
整備,整備,セイビ,整備,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
全社員,全社員,ゼンシャイン,全社員,名詞,普通名詞,一般,*,*,*,False,*,全-社員,1
徹底,徹底,テッテイ,徹底,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
運用,運用,ウンヨウ,運用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,終止形-一般,False,*,*,1
定期的,定期的,テイキテキ,定期的,名詞,普通名詞,形状詞可能,*,*,*,False,*,定期-的,1
見直し,見直し,ミナオシ,見直し,名詞,普通名詞,一般,*,*,*,False,*,*,1
行い,行う,オコナイ,行う,動詞,一般,*,*,五段-ワア行,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
継続的,継続的,ケイゾクテキ,継続的,名詞,普通名詞,形状詞可能,*,*,*,False,*,継続-的,1
改善,改善,カイゼン,改善,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
努め,努める,ツトメ,努める,動詞,一般,*,*,下一段-マ行,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
対応,対応,タイオウ,対応,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
取り扱う,取り扱う,トリアツカウ,取り扱う,動詞,一般,*,*,五段-ワア行,連体形-一般,False,*,取り-扱う,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
つい,つく,ツイ,つく,動詞,一般,*,*,五段-カ行,連用形-イ音便,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
本人,本人,ホンニン,本人,名詞,普通名詞,一般,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
訂正,訂正,テイセイ,訂正,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
停止,停止,テイシ,停止,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
苦情,苦情,クジョウ,苦情,名詞,普通名詞,一般,*,*,*,False,*,*,1
相談,相談,ソウダン,相談,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
等,等,トウ,等,接尾辞,名詞的,一般,*,*,*,False,*,*,1
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*,1
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
あっ,有る,アッ,ある,動詞,非自立可能,*,*,五段-ラ行,連用形-促音便,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
適正,適正,テキセイ,適正,形状詞,一般,*,*,*,*,False,*,*,1
対応,対応,タイオウ,対応,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
いたし,致す,イタシ,いたす,動詞,非自立可能,*,*,五段-サ行,連用形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
当社,当社,トウシャ,当社,名詞,普通名詞,一般,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
取扱い,取り扱い,トリアツカイ,取扱い,名詞,普通名詞,一般,*,*,*,False,*,*,1
関する,関する,カンスル,関する,動詞,一般,*,*,サ行変格,連体形-一般,False,*,*,1
苦情,苦情,クジョウ,苦情,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
相談,相談,ソウダン,相談,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
等,等,トウ,等,接尾辞,名詞的,一般,*,*,*,False,*,*,1
問合せ先,問い合わせ先,トイアワセサキ,問合せ先,名詞,普通名詞,一般,*,*,*,False,*,問合せ-先,1
苦情,苦情,クジョウ,苦情,名詞,普通名詞,一般,*,*,*,False,*,*,1
相談窓口,相談窓口,ソウダンマドグチ,相談窓口,名詞,普通名詞,一般,*,*,*,False,相談-窓口,相談-窓口,1
連絡先,連絡先,レンラクサキ,連絡先,名詞,普通名詞,一般,*,*,*,False,*,連絡-先,1
住所,住所,ジュウショ,住所,名詞,普通名詞,一般,*,*,*,False,*,*,1
大阪市北区曽根崎,大阪市北区曽根崎,オオサカシキタクソネザキ,大阪市北区曽根崎,名詞,固有名詞,地名,一般,*,*,False,大阪市-北区-曽根崎,大阪-市-北-区-曽根崎,1
2,2,ニ,2,名詞,数詞,*,*,*,*,False,*,*,1
12,12,イチニ,12,名詞,数詞,*,*,*,*,True,*,*,1
7,7,ナナ,7,名詞,数詞,*,*,*,*,False,*,*,1
清和梅田ビル,清和梅田ビル,セイワウメダビル,清和梅田ビル,名詞,固有名詞,一般,*,*,*,False,清和-梅田-ビル,清和-梅田-ビル,1
18,18,イチハチ,18,名詞,数詞,*,*,*,*,True,*,*,1
F,f,f,f,名詞,普通名詞,一般,*,*,*,True,*,*,1
電話,電話,デンワ,電話,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
FAX,ファックス,ファックス,FAX,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
06,06,レイロク,06,名詞,数詞,*,*,*,*,True,*,*,1
6365,6365,ロクサンロクゴ,6365,名詞,数詞,*,*,*,*,True,*,*,1
0733,0733,レイナナサンサン,0733,名詞,数詞,*,*,*,*,True,*,*,1
06,06,レイロク,06,名詞,数詞,*,*,*,*,True,*,*,1
6365,6365,ロクサンロクゴ,6365,名詞,数詞,*,*,*,*,True,*,*,1
1338,1338,イチサンサンハチ,1338,名詞,数詞,*,*,*,*,True,*,*,1
2016,2016,ニレイイチロク,2016,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
12,12,イチニ,12,名詞,数詞,*,*,*,*,True,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
26,26,ニムイ,26,名詞,数詞,*,*,*,*,True,*,*,1
日,日,カ,日,接尾辞,名詞的,助数詞,*,*,*,False,*,*,1
制定,制定,セイテイ,制定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
2017,2017,ニレイイチナナ,2017,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
４,4,シ,4,名詞,数詞,*,*,*,*,False,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
10,10,イチレイ,10,名詞,数詞,*,*,*,*,True,*,*,1
日,日,ニチ,日,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
改定,改定,カイテイ,改定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
2020,2020,ニレイニレイ,2020,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
10,10,イチレイ,10,名詞,数詞,*,*,*,*,True,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
１日,一日,ツイタチ,1日,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
改定,改定,カイテイ,改定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
2020,2020,ニレイニレイ,2020,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
11,11,イチイチ,11,名詞,数詞,*,*,*,*,True,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
１日,一日,ツイタチ,1日,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
改定,改定,カイテイ,改定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
2021,2021,ニレイニイチ,2021,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
4,4,シ,4,名詞,数詞,*,*,*,*,False,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
1日,一日,ツイタチ,1日,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
改定,改定,カイテイ,改定,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
2022,2022,ニレイニニ,2022,名詞,数詞,*,*,*,*,True,*,*,1
年,年,ネン,年,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
4,4,シ,4,名詞,数詞,*,*,*,*,False,*,*,1
月,月,ガツ,月,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
1日,一日,ツイタチ,1日,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
