Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
SM,SM,エスエム,SM,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
S,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
A,a,a,a,名詞,普通名詞,一般,*,*,*,True,*,*,1
AI,AI,エーアイ,AI,名詞,普通名詞,一般,*,*,*,False,*,*,1
S,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
19,19,イチキュウ,19,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
AM,AM,エーエム,AM,名詞,普通名詞,一般,*,*,*,False,*,*,1
00,00,レイレイ,00,名詞,数詞,*,*,*,*,True,*,*,1
00,00,レイレイ,00,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
AI,AI,エーアイ,AI,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
18,18,イチハチ,18,名詞,数詞,*,*,*,*,True,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
BJ,bj,bj,bj,名詞,普通名詞,一般,*,*,*,True,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
AV,AV,エーブイ,AV,名詞,普通名詞,一般,*,*,*,False,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
SIDE,サイド,サイド,SIDE,名詞,普通名詞,一般,*,*,*,False,*,*,1
NAVIGATION,ナビゲーション,ナビゲーション,navigation,名詞,普通名詞,一般,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
SITE,サイト,サイト,site,名詞,普通名詞,一般,*,*,*,False,*,*,1
STATISTICS,statistics,statistics,statistics,名詞,普通名詞,一般,*,*,*,True,*,*,1
922,922,キュウニニ,922,名詞,数詞,*,*,*,*,True,*,*,1
34,34,サンヨン,34,名詞,数詞,*,*,*,*,True,*,*,1
6,6,ロク,6,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
633,633,ロクサンサン,633,名詞,数詞,*,*,*,*,True,*,*,1
80,80,ハチレイ,80,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
136,136,イチサンロク,136,名詞,数詞,*,*,*,*,True,*,*,1
186,186,イチハチロク,186,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
430,430,ヨンサンレイ,430,名詞,数詞,*,*,*,*,True,*,*,1
81,81,ハチイチ,81,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
310,310,サンイチレイ,310,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
964,964,キュウロクヨン,964,名詞,数詞,*,*,*,*,True,*,*,1
266,266,ニロクロク,266,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
972,972,キュウナナニ,972,名詞,数詞,*,*,*,*,True,*,*,1
815,815,ハチイチゴ,815,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
999,999,キュウキュウキュウ,999,名詞,数詞,*,*,*,*,True,*,*,1
476,476,ヨンナナロク,476,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
948,948,キュウヨンハチ,948,名詞,数詞,*,*,*,*,True,*,*,1
Privacy,プライバシー,プライバシー,privacy,名詞,普通名詞,一般,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
2,2,ニ,2,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
4,4,ヨン,4,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
ID,ID,アイディー,ID,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
IP,IP,アイピー,IP,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
cookie,Cookie,クッキー,Cookie,名詞,固有名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
6,6,ロク,6,名詞,数詞,*,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
7,7,ナナ,7,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
E-mail,Eメール,イーメール,E-MAIL,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
8,8,ハチ,8,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
E-mail,Eメール,イーメール,E-MAIL,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
9,9,キュウ,9,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
ID,ID,アイディー,ID,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
6,6,ロク,6,名詞,数詞,*,*,*,*,False,*,*,1
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
10,10,イチレイ,10,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
DB,DB,ディービー,DB,名詞,固有名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
DB,DB,ディービー,DB,名詞,固有名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
11,11,イチイチ,11,名詞,数詞,*,*,*,*,True,*,*,1
14,14,イチヨン,14,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
14,14,イチヨン,14,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
12,12,イチニ,12,名詞,数詞,*,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
Lock,ロック,ロック,Lock,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
13,13,イチサン,13,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
14,14,イチヨン,14,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
OOO,OOO,アウトオブオーダ,OOO,名詞,固有名詞,一般,*,*,*,False,*,*,1
OOO,OOO,アウトオブオーダ,OOO,名詞,固有名詞,一般,*,*,*,False,*,*,1
OOO,OOO,アウトオブオーダ,OOO,名詞,固有名詞,一般,*,*,*,False,*,*,1
OOOO,oooo,oooo,oooo,名詞,普通名詞,一般,*,*,*,True,*,*,1
admin,admin,admin,admin,名詞,普通名詞,一般,*,*,*,False,*,*,1
email,Eメール,イーメール,Email,名詞,普通名詞,一般,*,*,*,False,*,*,1
.com,.com,ドットコム,.com,記号,一般,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
118,118,イチイチハチ,118,名詞,数詞,*,*,*,*,True,*,*,1
privacy,プライバシー,プライバシー,privacy,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
kisa,kisa,kisa,kisa,名詞,普通名詞,一般,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
or,or,オア,or,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
kr,KR,ケーアール,KR,名詞,普通名詞,一般,*,*,*,False,*,*,1
1833,1833,イチハチサンサン,1833,名詞,数詞,*,*,*,*,True,*,*,1
6972,6972,ロクキュウナナニ,6972,名詞,数詞,*,*,*,*,True,*,*,1
www.,www.,ダブリューダブリューダブリュードット,www.,記号,一般,*,*,*,*,False,*,*,1
kopico,kopico,kopico,kopico,感動詞,一般,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
go,ゴー,ゴー,Go,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
kr,KR,ケーアール,KR,名詞,普通名詞,一般,*,*,*,False,*,*,1
02,02,レイニ,02,名詞,数詞,*,*,*,*,True,*,*,1
3480,3480,サンヨンハチレイ,3480,名詞,数詞,*,*,*,*,True,*,*,1
3573,3573,サンゴナナサン,3573,名詞,数詞,*,*,*,*,True,*,*,1
www,WWW,ダブリューダブリューダブリュー,WWW,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
spo,SPO,エスピーオー,SpO,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
go,ゴー,ゴー,Go,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
kr,KR,ケーアール,KR,名詞,普通名詞,一般,*,*,*,False,*,*,1
182,182,イチハチニ,182,名詞,数詞,*,*,*,*,True,*,*,1
cyberbureau,cyberbureau,cyberbureau,cyberbureau,名詞,普通名詞,一般,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
police,ポリス,ポリス,police,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
go,ゴー,ゴー,Go,名詞,普通名詞,一般,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
kr,KR,ケーアール,KR,名詞,普通名詞,一般,*,*,*,False,*,*,1
OOOO,oooo,oooo,oooo,名詞,普通名詞,一般,*,*,*,True,*,*,1
OO,oo,oo,oo,名詞,普通名詞,一般,*,*,*,True,*,*,1
OO,oo,oo,oo,名詞,普通名詞,一般,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
ICON,アイコン,アイコン,icon,名詞,普通名詞,一般,*,*,*,False,*,*,1
NAVIGATION,ナビゲーション,ナビゲーション,navigation,名詞,普通名詞,一般,*,*,*,False,*,*,1
MAIN,メイン,メイン,MAIN,名詞,普通名詞,一般,*,*,*,False,*,*,1
NAVIGATION,ナビゲーション,ナビゲーション,navigation,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
S,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*,1
SM,SM,エスエム,SM,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
S,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
A,a,a,a,名詞,普通名詞,一般,*,*,*,True,*,*,1
AI,AI,エーアイ,AI,名詞,普通名詞,一般,*,*,*,False,*,*,1
S,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
19,19,イチキュウ,19,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
AM,AM,エーエム,AM,名詞,普通名詞,一般,*,*,*,False,*,*,1
00,00,レイレイ,00,名詞,数詞,*,*,*,*,True,*,*,1
00,00,レイレイ,00,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
AI,AI,エーアイ,AI,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
18,18,イチハチ,18,名詞,数詞,*,*,*,*,True,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
BJ,bj,bj,bj,名詞,普通名詞,一般,*,*,*,True,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
AV,AV,エーブイ,AV,名詞,普通名詞,一般,*,*,*,False,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
17,17,イチナナ,17,名詞,数詞,*,*,*,*,True,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
new,ニュー,ニュー,New,名詞,普通名詞,一般,*,*,*,False,*,*,1
SIDE,サイド,サイド,SIDE,名詞,普通名詞,一般,*,*,*,False,*,*,1
NAVIGATION,ナビゲーション,ナビゲーション,navigation,名詞,普通名詞,一般,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
LIVE,ライブ,ライブ,LIVE,名詞,普通名詞,一般,*,*,*,False,*,*,1
CHATTING,chatting,chatting,chatting,名詞,普通名詞,一般,*,*,*,True,*,*,1
SITE,サイト,サイト,site,名詞,普通名詞,一般,*,*,*,False,*,*,1
STATISTICS,statistics,statistics,statistics,名詞,普通名詞,一般,*,*,*,True,*,*,1
