Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
から,から,カラ,から,助詞,格助詞,*,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*,1
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
や,や,ヤ,や,助詞,副助詞,*,*,*,*,False,*,*,1
コメント,コメント,コメント,コメント,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*,1
受け,受ける,ウケ,受ける,動詞,一般,*,*,下一段-カ行,連用形-一般,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
た,た,タ,た,助動詞,*,*,*,助動詞-タ,連体形-一般,False,*,*,1
際,際,サイ,際,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*,1
名前,名前,ナマエ,名前,名詞,普通名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
ハンドルネーム,ハンドルネーム,ハンドルネーム,ハンドルネーム,名詞,普通名詞,一般,*,*,*,False,ハンドル-ネーム,ハンドル-ネーム,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
メールアドレス,メールアドレス,メールアドレス,メールアドレス,名詞,普通名詞,一般,*,*,*,False,メール-アドレス,メール-アドレス,1
等,等,トウ,等,接尾辞,名詞的,一般,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
登録,登録,トウロク,登録,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
いただく,頂く,イタダク,いただく,動詞,非自立可能,*,*,五段-カ行,連体形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
が,が,ガ,が,助詞,格助詞,*,*,*,*,False,*,*,1
ござい,御座る,ゴザイ,ござる,動詞,非自立可能,*,*,五段-ラ行,連用形-イ音便,False,*,*,1
ます,ます,マス,ます,助動詞,*,*,*,助動詞-マス,終止形-一般,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
これ,此れ,コレ,これ,代名詞,*,*,*,*,*,False,*,*,1
ら,等,ラ,ら,接尾辞,名詞的,一般,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
は,は,ハ,は,助詞,係助詞,*,*,*,*,False,*,*,1
質問,質問,シツモン,質問,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
対する,対する,タイスル,対する,動詞,一般,*,*,サ行変格,連体形-一般,False,*,*,1
回答,回答,カイトウ,回答,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
や,や,ヤ,や,助詞,副助詞,*,*,*,*,False,*,*,1
必要,必要,ヒツヨウ,必要,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
な,だ,ナ,だ,助動詞,*,*,*,助動詞-ダ,連体形-一般,False,*,*,1
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
電子メール,電子メール,デンシメール,電子メール,名詞,普通名詞,一般,*,*,*,False,電子-メール,電子-メール,1
など,など,ナド,など,助詞,副助詞,*,*,*,*,False,*,*,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
連絡,連絡,レンラク,連絡,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
さ,為る,サ,する,動詞,非自立可能,*,*,サ行変格,未然形-サ,False,*,*,1
せ,せる,セ,せる,助動詞,*,*,*,下一段-サ行,連用形-一般,False,*,*,1
て,て,テ,て,助詞,接続助詞,*,*,*,*,False,*,*,1
いただく,頂く,イタダク,いただく,動詞,非自立可能,*,*,五段-カ行,連体形-一般,False,*,*,1
もの,物,モノ,もの,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
で,だ,デ,だ,助動詞,*,*,*,助動詞-ダ,連用形-一般,False,*,*,1
あり,有る,アリ,ある,動詞,非自立可能,*,*,五段-ラ行,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
いただく,頂く,イタダク,いただく,動詞,非自立可能,*,*,五段-カ行,連体形-一般,False,*,*,1
際,際,サイ,際,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
目的,目的,モクテキ,目的,名詞,普通名詞,一般,*,*,*,False,*,*,1
以外,以外,イガイ,以外,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
は,は,ハ,は,助詞,係助詞,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
いたし,致す,イタシ,いたす,動詞,非自立可能,*,*,五段-サ行,連用形-一般,False,*,*,1
ませ,ます,マセ,ます,助動詞,*,*,*,助動詞-マス,未然形-一般,False,*,*,1
ん,ず,ン,ぬ,助動詞,*,*,*,助動詞-ヌ,終止形-撥音便,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
また,又,マタ,また,接続詞,*,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
コメント,コメント,コメント,コメント,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
が,が,ガ,が,助詞,格助詞,*,*,*,*,False,*,*,1
当,当,トウ,当,接頭辞,*,*,*,*,*,False,*,*,1
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
管理人,管理人,カンリニン,管理人,名詞,普通名詞,一般,*,*,*,False,*,管理-人,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
管理人,管理人,カンリニン,管理人,名詞,普通名詞,一般,*,*,*,False,*,管理-人,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
名前,名前,ナマエ,名前,名詞,普通名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
承認,承認,ショウニン,承認,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
さ,為る,サ,する,動詞,非自立可能,*,*,サ行変格,未然形-サ,False,*,*,1
れ,れる,レ,れる,助動詞,*,*,*,助動詞-レル,連用形-一般,False,*,*,1
ます,ます,マス,ます,助動詞,*,*,*,助動詞-マス,終止形-一般,False,*,*,1
と,と,ト,と,助詞,接続助詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
プロフィール画像,プロフィール画像,プロフィールガゾウ,プロフィール画像,名詞,固有名詞,一般,*,*,*,False,プロフィール-画像,プロフィール-画像,1
と,と,ト,と,助詞,格助詞,*,*,*,*,False,*,*,1
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*,1
名前,名前,ナマエ,名前,名詞,普通名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
ハンドル,ハンドル,ハンドル,ハンドル,名詞,普通名詞,一般,*,*,*,False,*,*,1
ネール,ネイル,ネール,ネール,名詞,普通名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
が,が,ガ,が,助詞,格助詞,*,*,*,*,False,*,*,1
コメント,コメント,コメント,コメント,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
とも,とも,トモ,とも,名詞,普通名詞,一般,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
一般公開,一般公開,イッパンコウカイ,一般公開,名詞,普通名詞,一般,*,*,*,False,一般-公開,一般-公開,1
さ,為る,サ,する,動詞,非自立可能,*,*,サ行変格,未然形-サ,False,*,*,1
れ,れる,レ,れる,助動詞,*,*,*,助動詞-レル,連用形-一般,False,*,*,1
ます,ます,マス,ます,助動詞,*,*,*,助動詞-マス,連体形-一般,False,*,*,1
の,の,ノ,の,助詞,準体助詞,*,*,*,*,False,*,*,1
で,だ,デ,だ,助動詞,*,*,*,助動詞-ダ,連用形-一般,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
了承,了承,リョウショウ,了承,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
ください,下さる,クダサイ,くださる,動詞,非自立可能,*,*,五段-ラ行,命令形,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
【,【,キゴウ,【,補助記号,括弧開,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
第,第,ダイ,第,接頭辞,*,*,*,*,*,False,*,*,1
三,3,サン,三,名詞,数詞,*,*,*,*,True,*,*,1
者,者,シャ,者,接尾辞,名詞的,一般,*,*,*,False,*,*,1
へ,へ,ヘ,へ,助詞,格助詞,*,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
】,】,キゴウ,】,補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
当,当,トウ,当,接頭辞,*,*,*,*,*,False,*,*,1
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
は,は,ハ,は,助詞,係助詞,*,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
は,は,ハ,は,助詞,係助詞,*,*,*,*,False,*,*,1
適切,適切,テキセツ,適切,形状詞,一般,*,*,*,*,False,*,*,1
に,だ,ニ,だ,助動詞,*,*,*,助動詞-ダ,連用形-ニ,False,*,*,1
管理,管理,カンリ,管理,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
以下,以下,イカ,以下,名詞,普通名詞,一般,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
該当,該当,ガイトウ,該当,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
を,を,ヲ,を,助詞,格助詞,*,*,*,*,False,*,*,1
除い,除く,ノゾイ,除く,動詞,一般,*,*,五段-カ行,連用形-イ音便,False,*,*,1
て,て,テ,て,助詞,接続助詞,*,*,*,*,False,*,*,1
第,第,ダイ,第,接頭辞,*,*,*,*,*,False,*,*,1
三,3,サン,三,名詞,数詞,*,*,*,*,True,*,*,1
者,者,シャ,者,接尾辞,名詞的,一般,*,*,*,False,*,*,1
に,に,ニ,に,助詞,格助詞,*,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*,1
こと,こと,コト,こと,名詞,普通名詞,一般,*,*,*,False,*,*,1
は,は,ハ,は,助詞,係助詞,*,*,*,*,False,*,*,1
あり,有る,アリ,ある,動詞,非自立可能,*,*,五段-ラ行,連用形-一般,False,*,*,1
ませ,ます,マセ,ます,助動詞,*,*,*,助動詞-マス,未然形-一般,False,*,*,1
ん,ず,ン,ぬ,助動詞,*,*,*,助動詞-ヌ,終止形-撥音便,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
本人,本人,ホンニン,本人,名詞,普通名詞,一般,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
了解,了解,リョウカイ,了解,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
が,が,ガ,が,助詞,格助詞,*,*,*,*,False,*,*,1
ある,有る,アル,ある,動詞,非自立可能,*,*,五段-ラ行,連体形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
法令,法令,ホウレイ,法令,名詞,普通名詞,一般,*,*,*,False,*,*,1
等,等,トウ,等,接尾辞,名詞的,一般,*,*,*,False,*,*,1
へ,へ,ヘ,へ,助詞,格助詞,*,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
協力,協力,キョウリョク,協力,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
ため,為,タメ,ため,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
が,が,ガ,が,助詞,格助詞,*,*,*,*,False,*,*,1
必要,必要,ヒツヨウ,必要,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
と,と,ト,と,助詞,格助詞,*,*,*,*,False,*,*,1
なる,成る,ナル,なる,動詞,非自立可能,*,*,五段-ラ行,連体形-一般,False,*,*,1
場合,場合,バアイ,場合,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
【,【,キゴウ,【,補助記号,括弧開,*,*,*,*,False,*,*,1
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
訂正,訂正,テイセイ,訂正,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
追加,追加,ツイカ,追加,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
削除,削除,サクジョ,削除,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
停止,停止,テイシ,停止,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
】,】,キゴウ,】,補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*,1
本人,本人,ホンニン,本人,名詞,普通名詞,一般,*,*,*,False,*,*,1
から,から,カラ,から,助詞,格助詞,*,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
個人データ,個人データ,コジンデータ,個人データ,名詞,普通名詞,一般,*,*,*,False,個人-データ,個人-データ,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
開示,開示,カイジ,開示,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
訂正,訂正,テイセイ,訂正,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
追加,追加,ツイカ,追加,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
削除,削除,サクジョ,削除,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
