Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
至,至り,イタリ,至,名詞,普通名詞,一般,*,*,*,False,*,*,1
Edge,エッジ,エッジ,Edge,名詞,固有名詞,人名,一般,*,*,False,*,*,1
官,官,カン,官,接尾辞,名詞的,一般,*,*,*,False,*,*,1
網,網,モウ,網,接尾辞,名詞的,一般,*,*,*,False,*,*,1
下,下,カ,下,接尾辞,名詞的,副詞可能,*,*,*,False,*,*,1
載,載,載,載,名詞,普通名詞,一般,*,*,*,True,*,*,1
請,受け,ウケ,請,名詞,普通名詞,一般,*,*,*,False,*,*,1
至,至り,イタリ,至,名詞,普通名詞,一般,*,*,*,False,*,*,1
FireFox,Firefox,ファイアーフォックス,Firefox,名詞,固有名詞,一般,*,*,*,False,*,*,1
官,官,カン,官,接尾辞,名詞的,一般,*,*,*,False,*,*,1
網,網,モウ,網,接尾辞,名詞的,一般,*,*,*,False,*,*,1
下,下,カ,下,接尾辞,名詞的,副詞可能,*,*,*,False,*,*,1
載,載,載,載,名詞,普通名詞,一般,*,*,*,True,*,*,1
請,受け,ウケ,請,名詞,普通名詞,一般,*,*,*,False,*,*,1
至,至り,イタリ,至,名詞,普通名詞,一般,*,*,*,False,*,*,1
Google,Google,グーグル,Google,名詞,固有名詞,一般,*,*,*,False,*,*,1
官,官,カン,官,接尾辞,名詞的,一般,*,*,*,False,*,*,1
網,網,モウ,網,接尾辞,名詞的,一般,*,*,*,False,*,*,1
下,下,カ,下,接尾辞,名詞的,副詞可能,*,*,*,False,*,*,1
載,載,載,載,名詞,普通名詞,一般,*,*,*,True,*,*,1
即時,即時,ソクジ,即時,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
熱,熱,ネツ,熱,名詞,普通名詞,一般,*,*,*,False,*,*,1
門,門,モン,門,名詞,普通名詞,一般,*,*,*,False,*,*,1
政治,政治,セイジ,政治,名詞,普通名詞,一般,*,*,*,False,*,*,1
軍,軍,グン,軍,名詞,普通名詞,一般,*,*,*,False,*,*,1
武,武,ブ,武,名詞,普通名詞,一般,*,*,*,False,*,*,1
社,社,シャ,社,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
會,会,カイ,會,名詞,普通名詞,一般,*,*,*,False,*,*,1
生活,生活,セイカツ,生活,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
健康,健康,ケンコウ,健康,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
國際,国際,コクサイ,國際,名詞,普通名詞,一般,*,*,*,False,*,*,1
地方,地方,チホウ,地方,名詞,普通名詞,一般,*,*,*,False,*,*,1
蒐奇,蒐奇,蒐奇,蒐奇,名詞,普通名詞,一般,*,*,*,True,*,*,1
影音,影音,カゲオン,影音,名詞,固有名詞,人名,姓,*,*,False,*,*,1
財,財,ザイ,財,名詞,普通名詞,一般,*,*,*,False,*,*,1
經,経る,ヘ,經,動詞,一般,*,*,文語下二段-ハ行,連用形-一般,False,*,*,1
娛樂,娛樂,娛樂,娛樂,名詞,普通名詞,一般,*,*,*,True,*,*,1
汽車,汽車,キシャ,汽車,名詞,普通名詞,一般,*,*,*,False,*,*,1
時尚,時尚,トキナオ,時尚,名詞,固有名詞,人名,名,*,*,False,*,*,1
體,体,テイ,體,名詞,普通名詞,一般,*,*,*,False,*,*,1
育,育,イク,育,接尾辞,名詞的,一般,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
C,c,c,c,名詞,普通名詞,一般,*,*,*,True,*,*,1
評論,評論,ヒョウロン,評論,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
藝文,芸文,ゲイブン,藝文,名詞,普通名詞,一般,*,*,*,False,*,*,1
玩咖,玩咖,玩咖,玩咖,名詞,普通名詞,一般,*,*,*,True,*,*,1
食,食,ショク,食,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
譜,譜,フ,譜,名詞,普通名詞,一般,*,*,*,False,*,*,1
地,地,チ,地,名詞,普通名詞,一般,*,*,*,False,*,*,1
產,產,產,產,名詞,普通名詞,一般,*,*,*,True,*,*,1
專區,專區,專區,專區,名詞,普通名詞,一般,*,*,*,True,*,*,1
TAIPEI,taipei,taipei,taipei,名詞,普通名詞,一般,*,*,*,True,*,*,1
TIMES,times,times,times,名詞,固有名詞,一般,*,*,*,False,*,*,1
求職,求職,キュウショク,求職,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
爆,爆,爆,爆,名詞,普通名詞,一般,*,*,*,True,*,*,1
Search,サーチ,サーチ,Search,名詞,普通名詞,一般,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
服務,服務,フクム,服務,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
關於,關於,關於,關於,名詞,普通名詞,一般,*,*,*,True,*,*,1
我,我,ガ,我,名詞,普通名詞,一般,*,*,*,False,*,*,1
們,們,們,們,名詞,普通名詞,一般,*,*,*,True,*,*,1
爆料,爆料,爆料,爆料,名詞,普通名詞,一般,*,*,*,True,*,*,1
廣,廣,ヒロシ,廣,名詞,固有名詞,人名,名,*,*,False,*,*,1
告,告げ,ツゲ,告,名詞,普通名詞,一般,*,*,*,False,*,*,1
訂,訂,テイ,訂,接尾辞,名詞的,一般,*,*,*,False,*,*,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
投稿,投稿,トウコウ,投稿,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
徵才,徵才,徵才,徵才,名詞,普通名詞,一般,*,*,*,True,*,*,1
著作,著作,チョサク,著作,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
聲明,聲明,聲明,聲明,名詞,普通名詞,一般,*,*,*,True,*,*,1
隱私,隱私,隱私,隱私,名詞,普通名詞,一般,*,*,*,True,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
政策,政策,セイサク,政策,名詞,普通名詞,一般,*,*,*,False,*,*,1
訂,訂,テイ,訂,接尾辞,名詞的,一般,*,*,*,False,*,*,1
閱推,閱推,閱推,閱推,名詞,普通名詞,一般,*,*,*,True,*,*,1
播,播,ハ,播,接尾辞,名詞的,一般,*,*,*,False,*,*,1
Q&A,Q&A,キューアンドエー,Q&A,名詞,普通名詞,一般,*,*,*,False,*,*,1
下,下,シタ,下,名詞,普通名詞,一般,*,*,*,False,*,*,1
載,載,載,載,名詞,普通名詞,一般,*,*,*,True,*,*,1
APP,APP,エーピーピー,APP,名詞,普通名詞,一般,*,*,*,False,*,*,1
自由,自由,ジユウ,自由,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
影音,影音,カゲオン,影音,名詞,固有名詞,人名,姓,*,*,False,*,*,1
即時,即時,ソクジ,即時,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
熱,熱,ネツ,熱,名詞,普通名詞,一般,*,*,*,False,*,*,1
門,門,モン,門,名詞,普通名詞,一般,*,*,*,False,*,*,1
政治,政治,セイジ,政治,名詞,普通名詞,一般,*,*,*,False,*,*,1
軍,軍,グン,軍,名詞,普通名詞,一般,*,*,*,False,*,*,1
武,武,ブ,武,名詞,普通名詞,一般,*,*,*,False,*,*,1
社,社,シャ,社,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
會,会,カイ,會,名詞,普通名詞,一般,*,*,*,False,*,*,1
生活,生活,セイカツ,生活,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
健康,健康,ケンコウ,健康,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
國際,国際,コクサイ,國際,名詞,普通名詞,一般,*,*,*,False,*,*,1
地方,地方,チホウ,地方,名詞,普通名詞,一般,*,*,*,False,*,*,1
蒐奇,蒐奇,蒐奇,蒐奇,名詞,普通名詞,一般,*,*,*,True,*,*,1
財,財,ザイ,財,名詞,普通名詞,一般,*,*,*,False,*,*,1
經,経る,ヘ,經,動詞,一般,*,*,文語下二段-ハ行,連用形-一般,False,*,*,1
娛樂,娛樂,娛樂,娛樂,名詞,普通名詞,一般,*,*,*,True,*,*,1
藝文,芸文,ゲイブン,藝文,名詞,普通名詞,一般,*,*,*,False,*,*,1
汽車,汽車,キシャ,汽車,名詞,普通名詞,一般,*,*,*,False,*,*,1
時尚,時尚,トキナオ,時尚,名詞,固有名詞,人名,名,*,*,False,*,*,1
體,体,テイ,體,名詞,普通名詞,一般,*,*,*,False,*,*,1
育,育,イク,育,接尾辞,名詞的,一般,*,*,*,False,*,*,1
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,1
C,c,c,c,名詞,普通名詞,一般,*,*,*,True,*,*,1
評論,評論,ヒョウロン,評論,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
玩咖,玩咖,玩咖,玩咖,名詞,普通名詞,一般,*,*,*,True,*,*,1
食,食,ショク,食,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
譜,譜,フ,譜,名詞,普通名詞,一般,*,*,*,False,*,*,1
地,地,チ,地,名詞,普通名詞,一般,*,*,*,False,*,*,1
產,產,產,產,名詞,普通名詞,一般,*,*,*,True,*,*,1
專區,專區,專區,專區,名詞,普通名詞,一般,*,*,*,True,*,*,1
服務,服務,フクム,服務,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
APP,APP,エーピーピー,APP,名詞,普通名詞,一般,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
粉,粉,コナ,粉,名詞,普通名詞,一般,*,*,*,False,*,*,1
絲,糸,イト,絲,名詞,普通名詞,一般,*,*,*,False,*,*,1
團,團,ダン,團,名詞,固有名詞,人名,姓,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
Line,LINE,ライン,LINE,名詞,固有名詞,一般,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
Twitter,Twitter,ツイッター,Twitter,名詞,固有名詞,一般,*,*,*,False,*,*,1
熱,熱,ネツ,熱,名詞,普通名詞,一般,*,*,*,False,*,*,1
門,門,モン,門,名詞,普通名詞,一般,*,*,*,False,*,*,1
新,新,シン,新,接頭辞,*,*,*,*,*,False,*,*,1
訊,訊,訊,訊,名詞,普通名詞,一般,*,*,*,True,*,*,1
首,首,クビ,首,名詞,普通名詞,一般,*,*,*,False,*,*,1
頁,ページ,ページ,頁,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
服務,服務,フクム,服務,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
隱私,隱私,隱私,隱私,名詞,普通名詞,一般,*,*,*,True,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
聲明,聲明,聲明,聲明,名詞,普通名詞,一般,*,*,*,True,*,*,1
網,網,アミ,網,名詞,普通名詞,一般,*,*,*,False,*,*,1
友,友,トモ,友,名詞,普通名詞,一般,*,*,*,False,*,*,1
你好,你好,你好,你好,名詞,普通名詞,一般,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
歡迎,歡迎,歡迎,歡迎,名詞,普通名詞,一般,*,*,*,True,*,*,1
使用,使用,シヨウ,使用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
本網,本網,モトアミ,本網,名詞,固有名詞,人名,姓,*,*,False,*,*,1
站,站,タン,站,接尾辞,名詞的,一般,*,*,*,False,*,*,1
將盡,將盡,將盡,將盡,名詞,普通名詞,一般,*,*,*,True,*,*,1
力,力,リョク,力,接尾辞,名詞的,一般,*,*,*,False,*,*,1
以,持つ,モッ,以つ,動詞,一般,*,*,文語四段-タ行,連用形-促音便,False,*,*,1
合理,合理,ゴウリ,合理,名詞,普通名詞,一般,*,*,*,False,*,*,1
技術,技術,ギジュツ,技術,名詞,普通名詞,一般,*,*,*,False,*,*,1
序,序,ジョ,序,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
保障,保障,ホショウ,保障,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
並,並み,ナミ,並,接尾辞,名詞的,一般,*,*,*,False,*,*,1
尊重,尊重,ソンチョウ,尊重,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
您個,您個,您個,您個,名詞,普通名詞,一般,*,*,*,True,*,*,1
人,人,ニン,人,接尾辞,名詞的,一般,*,*,*,False,*,*,1
的,的,テキ,的,接尾辞,形状詞的,*,*,*,*,False,*,*,1
隱私,隱私,隱私,隱私,名詞,普通名詞,一般,*,*,*,True,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
資料,資料,シリョウ,資料,名詞,普通名詞,一般,*,*,*,False,*,*,1
安全,安全,アンゼン,安全,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
為,為,タメ,為,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
了,了,リョウ,了,名詞,固有名詞,人名,名,*,*,False,*,*,1
幫助,幫助,幫助,幫助,名詞,普通名詞,一般,*,*,*,True,*,*,1
您瞭,您瞭,您瞭,您瞭,名詞,普通名詞,一般,*,*,*,True,*,*,1
解,解,カイ,解,名詞,普通名詞,一般,*,*,*,False,*,*,1
本,本,ホン,本,名詞,普通名詞,一般,*,*,*,False,*,*,1
網,網,モウ,網,接尾辞,名詞的,一般,*,*,*,False,*,*,1
站,站,タン,站,接尾辞,名詞的,一般,*,*,*,False,*,*,1
如何,如何,イカン,如何,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
取得,取得,シュトク,取得,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
應用,応用,オウヨウ,應用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
您所,您所,您所,您所,名詞,普通名詞,一般,*,*,*,True,*,*,1
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
的,的,テキ,的,接尾辞,形状詞的,*,*,*,*,False,*,*,1
個人,個人,コジン,個人,名詞,普通名詞,一般,*,*,*,False,*,*,1
資,資,シ,資,名詞,普通名詞,一般,*,*,*,False,*,*,1
訊,訊,訊,訊,名詞,普通名詞,一般,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
請,受け,ウケ,請,名詞,普通名詞,一般,*,*,*,False,*,*,1
詳細,詳細,ショウサイ,詳細,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
閱讀,閱讀,閱讀,閱讀,名詞,普通名詞,一般,*,*,*,True,*,*,1
下列,下列,カレツ,下列,名詞,普通名詞,一般,*,*,*,False,*,*,1
資,資,シ,資,名詞,普通名詞,一般,*,*,*,False,*,*,1
訊,訊,訊,訊,名詞,普通名詞,一般,*,*,*,True,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
隱私,隱私,隱私,隱私,名詞,普通名詞,一般,*,*,*,True,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
政策,政策,セイサク,政策,名詞,普通名詞,一般,*,*,*,False,*,*,1
聲明,聲明,聲明,聲明,名詞,普通名詞,一般,*,*,*,True,*,*,1
適用,適用,テキヨウ,適用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
範圍,範囲,ハンイ,範圍,名詞,普通名詞,一般,*,*,*,False,*,*,1
本,本,ホン,本,接頭辞,*,*,*,*,*,False,*,*,1
隱私,隱私,隱私,隱私,名詞,普通名詞,一般,*,*,*,True,*,*,1
權,権,ケン,權,接尾辞,名詞的,一般,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
政策,政策,セイサク,政策,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
適用,適用,テキヨウ,適用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
於在,於在,於在,於在,名詞,普通名詞,一般,*,*,*,True,*,*,1
參與,參與,參與,參與,名詞,普通名詞,一般,*,*,*,True,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
登,登,トウ,登,名詞,普通名詞,一般,*,*,*,False,*,*,1
錄,録,ロク,錄,接尾辞,名詞的,一般,*,*,*,False,*,*,1
相,相,アイ,相,接頭辞,*,*,*,*,*,False,*,*,1
關線,關線,關線,關線,名詞,普通名詞,一般,*,*,*,True,*,*,1
上,上,ジョウ,上,接尾辞,名詞的,副詞可能,*,*,*,False,*,*,1
活動,活動,カツドウ,活動,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
時,時,ジ,時,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
所,所,ショ,所,接尾辞,名詞的,一般,*,*,*,False,*,*,1
涉及,涉及,涉及,涉及,名詞,普通名詞,一般,*,*,*,True,*,*,1
的,的,テキ,的,接尾辞,形状詞的,*,*,*,*,False,*,*,1
個人,個人,コジン,個人,名詞,普通名詞,一般,*,*,*,False,*,*,1
資料,資料,シリョウ,資料,名詞,普通名詞,一般,*,*,*,False,*,*,1
蒐集,収集,シュウシュウ,蒐集,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
運用,運用,ウンヨウ,運用,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
與,與,トモ,與,名詞,普通名詞,一般,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
單,単,タン,單,名詞,普通名詞,一般,*,*,*,False,*,*,1
純,純,ジュン,純,接頭辞,*,*,*,*,*,False,*,*,1
瀏,瀏,リュウ,瀏,名詞,固有名詞,人名,名,*,*,False,*,*,1
覽等,覽等,覽等,覽等,名詞,普通名詞,一般,*,*,*,True,*,*,1
行為,行為,コウイ,行為,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
自由電子,自由電子,ジユウデンシ,自由電子,名詞,固有名詞,一般,*,*,*,False,自由-電子,自由-電子,1
報,報,ホウ,報,接尾辞,名詞的,一般,*,*,*,False,*,*,1
並,並み,ナミ,並,接尾辞,名詞的,一般,*,*,*,False,*,*,1
不,不,フ,不,接頭辞,*,*,*,*,*,False,*,*,1
會,会,カイ,會,名詞,普通名詞,一般,*,*,*,False,*,*,1
蒐集,収集,シュウシュウ,蒐集,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
任,任,ニン,任,名詞,普通名詞,一般,*,*,*,False,*,*,1
有,有,ユウ,有,名詞,固有名詞,人名,名,*,*,False,*,*,1
關個,關個,關個,關個,名詞,普通名詞,一般,*,*,*,True,*,*,1
人的,人的,ジンテキ,人的,形状詞,一般,*,*,*,*,False,*,*,1
身,身,ミ,身,名詞,普通名詞,一般,*,*,*,False,*,*,1
份,份,フン,份,名詞,固有名詞,人名,名,*,*,False,*,*,1
資料,資料,シリョウ,資料,名詞,普通名詞,一般,*,*,*,False,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
2,2,ニ,2,名詞,数詞,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
個人,個人,コジン,個人,名詞,普通名詞,一般,*,*,*,False,*,*,1
資料,資料,シリョウ,資料,名詞,普通名詞,一般,*,*,*,False,*,*,1
取得,取得,シュトク,取得,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
的,的,テキ,的,接尾辞,形状詞的,*,*,*,*,False,*,*,1
方式,方式,ホウシキ,方式,名詞,普通名詞,一般,*,*,*,False,*,*,1
線,線,セン,線,名詞,普通名詞,一般,*,*,*,False,*,*,1
上,上,ジョウ,上,接尾辞,名詞的,副詞可能,*,*,*,False,*,*,1
活動,活動,カツドウ,活動,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
問,問い,トイ,問,名詞,普通名詞,一般,*,*,*,False,*,*,1
卷,巻,マキ,卷,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
調,調,チョウ,調,接尾辞,名詞的,一般,*,*,*,False,*,*,1
查,查,查,查,名詞,普通名詞,一般,*,*,*,True,*,*,1
當,当,トウ,當,接頭辞,*,*,*,*,*,False,*,*,1
您參,您參,您參,您參,名詞,普通名詞,一般,*,*,*,True,*,*,1
加本,加本,カモト,加本,名詞,固有名詞,人名,姓,*,*,False,*,*,1
網,網,モウ,網,接尾辞,名詞的,一般,*,*,*,False,*,*,1
站,站,タン,站,接尾辞,名詞的,一般,*,*,*,False,*,*,1
問,問,モン,問,接尾辞,名詞的,助数詞,*,*,*,False,*,*,1
卷,巻,カン,卷,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
調,調,チョウ,調,名詞,普通名詞,一般,*,*,*,False,*,*,1
查或,查或,查或,查或,名詞,普通名詞,一般,*,*,*,True,*,*,1
線,線,セン,線,名詞,普通名詞,一般,*,*,*,False,*,*,1
上申,上申,ジョウシン,上申,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
辦等,辦等,辦等,辦等,名詞,普通名詞,一般,*,*,*,True,*,*,1
時,時,トキ,時,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
可能,可能,カノウ,可能,形状詞,一般,*,*,*,*,False,*,*,1
會,会,カイ,會,名詞,普通名詞,一般,*,*,*,False,*,*,1
請,受け,ウケ,請,名詞,普通名詞,一般,*,*,*,False,*,*,1
您,您,您,您,名詞,普通名詞,一般,*,*,*,True,*,*,1
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
姓名,姓名,セイメイ,姓名,名詞,普通名詞,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
身分,身分,ミブン,身分,名詞,普通名詞,一般,*,*,*,False,*,*,1
證,證,ショウ,證,名詞,普通名詞,一般,*,*,*,False,*,*,1
字,字,ジ,字,名詞,普通名詞,一般,*,*,*,False,*,*,1
號,號,號,號,名詞,普通名詞,一般,*,*,*,True,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
電話,電話,デンワ,電話,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
相,相,ソウ,相,名詞,普通名詞,一般,*,*,*,False,*,*,1
片,片,ヘン,片,接尾辞,名詞的,一般,*,*,*,False,*,*,1
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,1
電子,電子,デンシ,電子,名詞,普通名詞,一般,*,*,*,False,*,*,1
信,信,シン,信,名詞,普通名詞,一般,*,*,*,False,*,*,1
箱,箱,バコ,箱,名詞,普通名詞,一般,*,*,*,False,*,*,1
住,住,ジュウ,住,名詞,普通名詞,一般,*,*,*,False,*,*,1
址,址,シ,址,接尾辞,名詞的,一般,*,*,*,False,*,*,1
等,等,トウ,等,接尾辞,名詞的,一般,*,*,*,False,*,*,1
所有,所有,ショユウ,所有,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
或,或る,アル,或,連体詞,*,*,*,*,*,False,*,*,1
部,部,ブ,部,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
份,份,フン,份,名詞,固有名詞,人名,名,*,*,False,*,*,1
個人,個人,コジン,個人,名詞,普通名詞,一般,*,*,*,False,*,*,1
資,資,シ,資,名詞,普通名詞,一般,*,*,*,False,*,*,1
訊,訊,訊,訊,名詞,普通名詞,一般,*,*,*,True,*,*,1
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*,1
一般,一般,イッパン,一般,名詞,普通名詞,一般,*,*,*,False,*,*,1
瀏,瀏,リュウ,瀏,名詞,固有名詞,人名,名,*,*,False,*,*,1
覽,覽,覽,覽,名詞,普通名詞,一般,*,*,*,True,*,*,1
本網,本網,モトアミ,本網,名詞,固有名詞,人名,姓,*,*,False,*,*,1
